raw_id;event_date;start_time;end_time;rest_time;mcu;event_number;group;irrigation_number;mude;ec_instruction;ec_measured;ph_instruction;ph_measured;duration_text;volume_applied;drainage_volume;drainage_pct;drain_ec_measured;drain_ph_measured;source_file;loaded_at
258;27/04/2025;15:42;15:51;01:00;1.0;1.0;ESTUFA GRA.;7.0;Irradiação;2.1;2.2;9.0;5.7;00h09m23s;7700.0;;;;;raw_irrigation_event.csv;
260;28/04/2025;08:20;08:30;16:38;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.3;8.0;5.8;00h09m23s;7900.0;;;;;raw_irrigation_event.csv;
261;28/04/2025;10:17;10:27;01:57;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.2;2.4;9.0;5.8;00h09m23s;7500.0;;;;;raw_irrigation_event.csv;
263;29/04/2025;09:07;09:44;22:50;1.0;1.0;ESTUFA GRA.;1.0;Manual;2.2;1.7;9.0;5.2;00h30m31s;13300.0;;;;;raw_irrigation_event.csv;
264;29/04/2025;16:38;16:47;07:31;1.0;1.0;ESTUFA GRA.;2.0;Pontual;2.2;2.4;9.0;5.8;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
266;30/04/2025;11:02;11:12;18:24;1.0;1.0;ESTUFA GRA.;1.0;Cíclico;2.2;2.4;9.0;5.8;00h09m15s;7200.0;;;;;raw_irrigation_event.csv;
267;30/04/2025;12:48;12:58;01:46;1.0;1.0;ESTUFA GRA.;2.0;Pontual;1.8;2.0;9.0;6.0;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
268;30/04/2025;15:13;15:22;02:25;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;1.8;2.0;9.0;6.0;00h09m15s;7400.0;;;;;raw_irrigation_event.csv;
269;30/04/2025;16:32;16:41;01:19;1.0;1.0;ESTUFA GRA.;4.0;Manual;2.2;2.3;9.0;5.9;00h09m15s;7400.0;;;;;raw_irrigation_event.csv;
271;01/05/2025;08:22;08:31;15:50;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.2;8.0;5.8;00h09m15s;7800.0;;;;;raw_irrigation_event.csv;
272;01/05/2025;10:06;10:15;01:44;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.2;2.3;9.0;5.8;00h09m15s;7300.0;;;;;raw_irrigation_event.csv;
273;01/05/2025;12:06;12:15;02:00;1.0;1.0;ESTUFA GRA.;3.0;Cíclico;1.8;2.1;9.0;5.9;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
274;01/05/2025;13:29;13:38;01:23;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.8;2.0;9.0;6.0;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
275;01/05/2025;15:11;15:21;01:42;1.0;1.0;ESTUFA GRA.;5.0;Pontual;1.8;2.1;9.0;5.9;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
277;02/05/2025;12:01;12:10;20:50;1.0;1.0;ESTUFA GRA.;1.0;Cíclico;2.0;2.3;9.0;5.8;00h09m15s;7800.0;;;;;raw_irrigation_event.csv;
278;02/05/2025;14:06;14:16;02:05;1.0;1.0;ESTUFA GRA.;2.0;Cíclico;2.2;2.2;9.0;5.8;00h10m34s;7600.0;;;;;raw_irrigation_event.csv;
279;02/05/2025;15:36;15:45;01:30;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;1.8;2.1;9.0;5.8;00h09m15s;7600.0;;;;;raw_irrigation_event.csv;
281;03/05/2025;08:58;09:07;17:22;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.4;8.0;5.8;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
282;03/05/2025;11:49;11:58;02:51;1.0;1.0;ESTUFA GRA.;2.0;Cíclico;2.2;2.4;9.0;5.9;00h09m15s;7600.0;;;;;raw_irrigation_event.csv;
283;03/05/2025;13:49;13:59;02:00;1.0;1.0;ESTUFA GRA.;3.0;Cíclico;2.2;2.3;9.0;5.9;00h10m34s;7500.0;;;;;raw_irrigation_event.csv;
285;04/05/2025;10:56;11:06;21:07;1.0;1.0;ESTUFA GRA.;1.0;Cíclico;2.0;2.1;9.0;5.8;00h10m34s;7800.0;;;;;raw_irrigation_event.csv;
286;04/05/2025;12:56;13:06;02:00;1.0;1.0;ESTUFA GRA.;2.0;Cíclico;1.8;1.9;9.0;5.9;00h10m34s;7800.0;;;;;raw_irrigation_event.csv;
287;04/05/2025;15:00;15:09;02:04;1.0;1.0;ESTUFA GRA.;3.0;Cíclico;1.8;1.9;9.0;5.8;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
289;05/05/2025;08:46;08:55;17:46;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.3;8.0;5.6;00h09m15s;7600.0;;;;;raw_irrigation_event.csv;
290;05/05/2025;10:20;10:30;01:34;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.2;2.2;9.0;5.6;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
291;05/05/2025;12:20;12:29;02:00;1.0;1.0;ESTUFA GRA.;3.0;Cíclico;2.2;2.2;9.0;5.6;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
292;05/05/2025;14:20;14:29;02:00;1.0;1.0;ESTUFA GRA.;4.0;Cíclico;2.2;2.2;9.0;5.6;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
294;06/05/2025;08:28;08:37;18:08;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.3;8.0;5.6;00h09m15s;7400.0;;;;;raw_irrigation_event.csv;
295;06/05/2025;10:27;10:36;01:59;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.2;2.2;9.0;5.6;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
296;06/05/2025;11:45;11:54;01:18;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;1.9;2.1;9.0;5.6;00h09m15s;7400.0;;;;;raw_irrigation_event.csv;
297;06/05/2025;13:00;13:09;01:15;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.8;1.9;9.0;5.7;00h09m15s;7300.0;;;;;raw_irrigation_event.csv;
298;06/05/2025;14:20;14:30;01:20;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;1.8;1.8;9.0;5.7;00h10m34s;7400.0;;;;;raw_irrigation_event.csv;
299;06/05/2025;15:20;15:30;01:00;1.0;1.0;ESTUFA GRA.;6.0;Irradiação;1.8;1.9;9.0;5.7;00h10m34s;7200.0;;;;;raw_irrigation_event.csv;
301;07/05/2025;08:58;09:07;17:38;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.4;8.0;5.6;00h09m15s;7400.0;;;;;raw_irrigation_event.csv;
302;07/05/2025;10:58;11:07;02:00;1.0;1.0;ESTUFA GRA.;2.0;Cíclico;2.2;2.4;9.0;5.6;00h09m15s;7400.0;;;;;raw_irrigation_event.csv;
303;07/05/2025;12:58;13:08;02:00;1.0;1.0;ESTUFA GRA.;3.0;Cíclico;2.2;2.3;9.0;5.6;00h10m34s;7400.0;;;;;raw_irrigation_event.csv;
304;07/05/2025;14:58;15:07;02:00;1.0;1.0;ESTUFA GRA.;4.0;Cíclico;2.2;2.2;9.0;5.6;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
306;08/05/2025;10:40;10:49;19:42;1.0;1.0;ESTUFA GRA.;1.0;Cíclico;2.2;2.3;9.0;5.6;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
307;08/05/2025;12:40;12:49;02:00;1.0;1.0;ESTUFA GRA.;2.0;Cíclico;2.2;2.4;9.0;5.6;00h09m15s;7300.0;;;;;raw_irrigation_event.csv;
308;08/05/2025;14:40;14:50;02:00;1.0;1.0;ESTUFA GRA.;3.0;Cíclico;2.1;2.1;9.0;5.6;00h10m34s;7700.0;;;;;raw_irrigation_event.csv;
309;08/05/2025;17:10;17:19;02:30;1.0;1.0;ESTUFA GRA.;4.0;Pontual;2.2;2.3;9.0;5.6;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
311;09/05/2025;10:40;10:49;17:30;1.0;1.0;ESTUFA GRA.;1.0;Cíclico;2.2;2.3;9.0;5.5;00h09m15s;7800.0;;;;;raw_irrigation_event.csv;
312;09/05/2025;12:40;12:49;02:00;1.0;1.0;ESTUFA GRA.;2.0;Cíclico;2.2;2.3;9.0;5.5;00h09m15s;7400.0;;;;;raw_irrigation_event.csv;
313;09/05/2025;13:53;14:03;01:13;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;1.8;1.8;9.0;5.6;00h10m34s;7300.0;;;;;raw_irrigation_event.csv;
314;09/05/2025;14:55;15:04;01:02;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;2.2;2.2;9.0;5.5;00h09m15s;7600.0;;;;;raw_irrigation_event.csv;
316;10/05/2025;08:49;08:58;17:54;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.4;8.0;5.4;00h09m15s;7900.0;;;;;raw_irrigation_event.csv;
317;10/05/2025;10:36;10:45;01:47;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.0;2.2;9.0;5.5;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
318;10/05/2025;11:49;11:58;01:13;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;2.2;2.3;9.0;5.4;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
319;10/05/2025;13:09;13:18;01:20;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.8;2.0;9.0;5.5;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
320;10/05/2025;14:36;14:46;01:27;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;1.8;1.8;9.0;5.5;00h10m34s;7700.0;;;;;raw_irrigation_event.csv;
321;10/05/2025;15:36;15:46;01:00;1.0;1.0;ESTUFA GRA.;6.0;Irradiação;2.2;2.2;9.0;5.5;00h10m34s;7500.0;;;;;raw_irrigation_event.csv;
323;11/05/2025;08:14;08:24;16:38;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.3;8.0;4.4;00h10m34s;7700.0;;;;;raw_irrigation_event.csv;
324;11/05/2025;10:03;10:12;01:49;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.2;2.3;9.0;4.6;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
325;11/05/2025;11:31;11:41;01:28;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;1.8;1.9;9.0;4.6;00h10m34s;7400.0;;;;;raw_irrigation_event.csv;
326;11/05/2025;12:32;12:43;01:01;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.8;1.9;9.0;4.6;00h10m34s;7700.0;;;;;raw_irrigation_event.csv;
327;11/05/2025;14:22;14:31;01:50;1.0;1.0;ESTUFA GRA.;5.0;Manual;1.8;1.8;9.0;4.4;00h09m15s;7800.0;;;;;raw_irrigation_event.csv;
328;11/05/2025;15:22;15:31;01:00;1.0;1.0;ESTUFA GRA.;6.0;Irradiação;1.8;1.9;9.0;4.5;00h09m15s;7600.0;;;;;raw_irrigation_event.csv;
330;12/05/2025;08:18;08:27;16:56;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.3;8.0;5.3;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
331;12/05/2025;10:15;10:24;01:57;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;1.9;2.0;9.0;5.3;00h09m15s;7400.0;;;;;raw_irrigation_event.csv;
332;12/05/2025;11:36;11:45;01:21;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;1.8;2.0;9.0;5.3;00h09m15s;7600.0;;;;;raw_irrigation_event.csv;
333;12/05/2025;12:53;13:02;01:17;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.8;2.0;9.0;5.3;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
334;12/05/2025;14:48;14:58;01:55;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;1.8;1.8;9.0;5.4;00h10m34s;7600.0;;;;;raw_irrigation_event.csv;
335;12/05/2025;15:49;15:58;01:01;1.0;1.0;ESTUFA GRA.;6.0;Manual;2.2;2.2;9.0;5.3;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
337;13/05/2025;10:33;10:42;18:44;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;1.9;2.1;9.0;5.6;00h09m15s;7600.0;;;;;raw_irrigation_event.csv;
338;13/05/2025;12:09;12:18;01:36;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;1.8;1.9;9.0;5.6;00h09m15s;7600.0;;;;;raw_irrigation_event.csv;
339;13/05/2025;13:36;13:46;01:27;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;1.8;1.8;9.0;5.6;00h10m34s;7700.0;;;;;raw_irrigation_event.csv;
340;13/05/2025;14:36;14:46;01:00;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.8;1.8;9.0;5.6;00h10m34s;8000.0;;;;;raw_irrigation_event.csv;
341;13/05/2025;15:36;15:46;01:00;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;2.2;2.2;9.0;5.6;00h10m34s;7300.0;;;;;raw_irrigation_event.csv;
343;14/05/2025;08:21;08:30;16:45;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.3;8.0;5.5;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
344;14/05/2025;10:00;10:09;01:39;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.2;2.4;9.0;5.6;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
345;14/05/2025;11:36;11:46;01:36;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;2.2;2.2;9.0;5.6;00h10m34s;7500.0;;;;;raw_irrigation_event.csv;
346;14/05/2025;12:40;12:51;01:04;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.8;1.8;9.0;5.6;00h10m34s;7600.0;;;;;raw_irrigation_event.csv;
347;14/05/2025;13:40;13:51;01:00;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;1.8;1.9;9.0;5.6;00h10m34s;7400.0;;;;;raw_irrigation_event.csv;
348;14/05/2025;14:40;14:58;01:00;1.0;1.0;ESTUFA GRA.;6.0;Irradiação;1.8;1.9;9.0;5.7;00h10m26s;7600.0;;;;;raw_irrigation_event.csv;
349;14/05/2025;18:08;18:33;03:28;1.0;1.0;ESTUFA GRA.;7.0;Pontual;2.2;2.3;9.0;4.9;00h17m13s;7400.0;;;;;raw_irrigation_event.csv;
351;15/05/2025;08:07;08:16;13:59;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.3;8.0;5.2;00h09m15s;7400.0;;;;;raw_irrigation_event.csv;
352;15/05/2025;10:29;10:38;02:22;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;1.8;2.1;9.0;5.4;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
353;15/05/2025;12:29;12:39;02:00;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;1.8;1.8;9.0;5.5;00h10m34s;7500.0;;;;;raw_irrigation_event.csv;
354;15/05/2025;13:36;13:46;01:07;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.8;1.8;9.0;5.5;00h10m34s;7500.0;;;;;raw_irrigation_event.csv;
355;15/05/2025;14:36;14:46;01:00;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;1.8;1.9;9.0;5.5;00h10m34s;7600.0;;;;;raw_irrigation_event.csv;
356;15/05/2025;16:23;16:32;01:47;1.0;1.0;ESTUFA GRA.;6.0;Irradiação;2.2;2.4;9.0;5.4;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
358;16/05/2025;08:09;08:18;15:46;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.4;8.0;4.6;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
359;16/05/2025;09:50;09:59;01:41;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.2;2.4;9.0;4.8;00h09m15s;7600.0;;;;;raw_irrigation_event.csv;
360;16/05/2025;11:36;11:45;01:46;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;1.9;2.1;9.0;4.9;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
361;16/05/2025;12:26;12:36;00:50;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.8;1.9;9.0;4.9;00h10m34s;7500.0;;;;;raw_irrigation_event.csv;
362;16/05/2025;13:36;13:45;01:10;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;1.8;1.8;9.0;5.0;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
363;16/05/2025;14:26;14:35;00:50;1.0;1.0;ESTUFA GRA.;6.0;Irradiação;1.8;1.9;9.0;5.0;00h09m29s;7500.0;;;;;raw_irrigation_event.csv;
364;16/05/2025;15:36;15:45;01:10;1.0;1.0;ESTUFA GRA.;7.0;Irradiação;1.9;2.2;9.0;5.0;00h09m15s;7400.0;;;;;raw_irrigation_event.csv;
365;16/05/2025;17:27;17:37;01:51;1.0;1.0;ESTUFA GRA.;8.0;Pontual;2.2;2.2;9.0;5.0;00h10m34s;7600.0;;;;;raw_irrigation_event.csv;
367;17/05/2025;08:29;08:38;15:02;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.4;8.0;5.6;00h09m15s;7600.0;;;;;raw_irrigation_event.csv;
368;17/05/2025;10:17;10:26;01:48;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.2;2.5;9.0;5.6;00h09m15s;7300.0;;;;;raw_irrigation_event.csv;
369;17/05/2025;11:36;11:45;01:19;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;1.6;1.6;9.0;5.7;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
370;17/05/2025;12:50;13:01;01:14;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.6;1.6;9.0;5.7;00h10m34s;7300.0;;;;;raw_irrigation_event.csv;
371;17/05/2025;13:52;14:03;01:02;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;1.6;1.6;9.0;5.7;00h10m34s;7300.0;;;;;raw_irrigation_event.csv;
372;17/05/2025;14:54;15:05;01:02;1.0;1.0;ESTUFA GRA.;6.0;Irradiação;1.6;1.7;9.0;5.7;00h10m34s;7700.0;;;;;raw_irrigation_event.csv;
373;17/05/2025;16:20;16:29;01:26;1.0;1.0;ESTUFA GRA.;7.0;Pontual;2.2;2.3;9.0;5.7;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
375;18/05/2025;08:48;08:57;16:28;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.4;8.0;4.9;00h09m15s;7800.0;;;;;raw_irrigation_event.csv;
376;18/05/2025;10:48;10:57;02:00;1.0;1.0;ESTUFA GRA.;2.0;Cíclico;2.2;2.4;9.0;5.3;00h09m15s;7600.0;;;;;raw_irrigation_event.csv;
377;18/05/2025;12:48;12:58;02:00;1.0;1.0;ESTUFA GRA.;3.0;Cíclico;2.2;2.3;9.0;4.4;00h10m34s;7600.0;;;;;raw_irrigation_event.csv;
378;18/05/2025;14:48;14:57;02:00;1.0;1.0;ESTUFA GRA.;4.0;Cíclico;1.6;1.9;9.0;5.4;00h09m15s;7800.0;;;;;raw_irrigation_event.csv;
379;18/05/2025;16:51;17:01;02:03;1.0;1.0;ESTUFA GRA.;5.0;Pontual;2.2;2.4;9.0;5.4;00h09m15s;8300.0;;;;;raw_irrigation_event.csv;
381;19/05/2025;08:23;08:36;15:32;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.3;8.0;3.9;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
382;19/05/2025;10:36;10:45;02:13;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;1.8;2.0;9.0;4.2;00h09m15s;7600.0;;;;;raw_irrigation_event.csv;
383;19/05/2025;11:28;11:38;00:52;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;2.2;2.2;9.0;4.1;00h10m34s;7500.0;;;;;raw_irrigation_event.csv;
384;19/05/2025;12:36;12:46;01:08;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.6;1.6;9.0;4.1;00h10m34s;7600.0;;;;;raw_irrigation_event.csv;
385;19/05/2025;13:59;14:09;01:23;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;1.6;1.7;9.0;4.1;00h10m34s;7600.0;;;;;raw_irrigation_event.csv;
386;19/05/2025;15:46;15:55;01:47;1.0;1.0;ESTUFA GRA.;6.0;Irradiação;2.2;2.4;9.0;4.1;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
388;20/05/2025;08:16;08:27;16:30;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.3;8.0;5.5;00h10m34s;7700.0;;;;;raw_irrigation_event.csv;
389;20/05/2025;10:36;10:45;02:20;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.2;2.4;9.0;5.6;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
390;20/05/2025;11:41;11:52;01:05;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;1.6;1.6;9.0;5.7;00h10m34s;7700.0;;;;;raw_irrigation_event.csv;
392;21/05/2025;10:40;10:49;22:59;1.0;1.0;ESTUFA GRA.;1.0;Cíclico;2.2;2.4;9.0;5.8;00h09m15s;7800.0;;;;;raw_irrigation_event.csv;
393;21/05/2025;12:40;12:49;02:00;1.0;1.0;ESTUFA GRA.;2.0;Cíclico;2.2;2.4;9.0;5.8;00h09m15s;7800.0;;;;;raw_irrigation_event.csv;
394;21/05/2025;14:40;14:49;02:00;1.0;1.0;ESTUFA GRA.;3.0;Cíclico;2.2;2.3;9.0;5.8;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
395;21/05/2025;16:11;16:20;01:31;1.0;1.0;ESTUFA GRA.;4.0;Pontual;2.2;2.4;9.0;5.7;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
396;21/05/2025;18:34;19:00;02:23;1.0;1.0;ESTUFA GRA.;5.0;Manual;2.2;2.6;9.0;5.9;00h17m13s;7400.0;;;;;raw_irrigation_event.csv;
398;22/05/2025;08:39;08:55;14:05;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.5;8.0;5.9;00h15m54s;7300.0;;;;;raw_irrigation_event.csv;
399;22/05/2025;10:44;10:53;02:05;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.1;2.3;9.0;5.9;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
400;22/05/2025;11:37;11:46;00:53;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;1.9;2.0;9.0;6.0;00h09m15s;7900.0;;;;;raw_irrigation_event.csv;
401;22/05/2025;12:44;12:54;01:07;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.6;1.6;9.0;6.0;00h10m34s;8000.0;;;;;raw_irrigation_event.csv;
402;22/05/2025;13:47;13:57;01:03;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;1.6;1.6;9.0;6.0;00h10m34s;7800.0;;;;;raw_irrigation_event.csv;
403;22/05/2025;14:50;14:59;01:03;1.0;1.0;ESTUFA GRA.;6.0;Irradiação;1.6;1.6;9.0;6.0;00h09m15s;8000.0;;;;;raw_irrigation_event.csv;
404;22/05/2025;15:58;16:07;01:08;1.0;1.0;ESTUFA GRA.;7.0;Irradiação;2.2;2.3;9.0;5.9;00h09m15s;7900.0;;;;;raw_irrigation_event.csv;
406;23/05/2025;08:36;08:45;16:38;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.4;8.0;4.9;00h09m15s;7900.0;;;;;raw_irrigation_event.csv;
407;23/05/2025;10:07;10:16;01:31;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.1;2.3;9.0;5.4;00h09m15s;7600.0;;;;;raw_irrigation_event.csv;
408;23/05/2025;11:36;11:45;01:29;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;1.6;1.8;9.0;5.4;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
409;23/05/2025;12:21;12:31;00:45;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.6;1.6;9.0;5.4;00h10m34s;8000.0;;;;;raw_irrigation_event.csv;
410;23/05/2025;13:45;13:56;01:24;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;1.6;1.6;9.0;5.4;00h10m34s;7700.0;;;;;raw_irrigation_event.csv;
411;23/05/2025;14:25;14:34;00:40;1.0;1.0;ESTUFA GRA.;6.0;Irradiação;1.6;1.6;9.0;5.4;00h09m15s;8000.0;;;;;raw_irrigation_event.csv;
412;23/05/2025;15:46;15:55;01:21;1.0;1.0;ESTUFA GRA.;7.0;Irradiação;2.2;2.3;9.0;5.4;00h09m15s;7500.0;;;;;raw_irrigation_event.csv;
414;24/05/2025;08:04;08:13;16:18;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.4;8.0;5.6;00h09m15s;8100.0;;;;;raw_irrigation_event.csv;
415;24/05/2025;09:45;09:54;01:41;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.2;2.3;9.0;5.5;00h09m15s;7600.0;;;;;raw_irrigation_event.csv;
416;24/05/2025;11:29;11:39;01:44;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;1.9;2.0;9.0;5.6;00h09m15s;7700.0;;;;;raw_irrigation_event.csv;
417;24/05/2025;12:05;12:16;00:36;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.6;1.6;9.0;5.6;00h10m34s;7400.0;;;;;raw_irrigation_event.csv;
418;24/05/2025;13:45;13:56;01:40;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;1.6;1.6;9.0;5.6;00h10m34s;7700.0;;;;;raw_irrigation_event.csv;
419;24/05/2025;14:29;14:38;00:44;1.0;1.0;ESTUFA GRA.;6.0;Irradiação;1.6;1.6;9.0;5.6;00h09m15s;7800.0;;;;;raw_irrigation_event.csv;
420;24/05/2025;15:46;15:55;01:17;1.0;1.0;ESTUFA GRA.;7.0;Irradiação;2.2;2.4;9.0;5.5;00h09m15s;8000.0;;;;;raw_irrigation_event.csv;
421;24/05/2025;16:46;16:55;01:00;1.0;1.0;ESTUFA GRA.;8.0;Irradiação;2.2;2.3;9.0;5.5;00h09m15s;7900.0;;;;;raw_irrigation_event.csv;
423;25/05/2025;10:40;10:49;17:54;1.0;1.0;ESTUFA GRA.;1.0;Cíclico;2.2;2.3;9.0;5.3;00h09m15s;8200.0;;;;;raw_irrigation_event.csv;
424;25/05/2025;11:58;12:07;01:18;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;1.6;1.7;9.0;5.3;00h09m15s;8000.0;;;;;raw_irrigation_event.csv;
425;25/05/2025;13:41;13:50;01:43;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;1.6;1.7;9.0;5.4;00h09m15s;8000.0;;;;;raw_irrigation_event.csv;
426;25/05/2025;14:31;14:40;00:50;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.6;1.8;9.0;5.4;00h09m15s;8000.0;;;;;raw_irrigation_event.csv;
427;25/05/2025;15:46;15:55;01:15;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;2.2;2.3;9.0;5.3;00h09m15s;8000.0;;;;;raw_irrigation_event.csv;
429;26/05/2025;08:31;08:40;16:45;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.3;8.0;5.8;00h09m15s;8000.0;;;;;raw_irrigation_event.csv;
430;26/05/2025;10:40;10:49;02:09;1.0;1.0;ESTUFA GRA.;2.0;Cíclico;2.2;2.4;9.0;5.8;00h09m15s;7900.0;;;;;raw_irrigation_event.csv;
